corpus_name;sentence_position;position;value
Hochzit;79;12;e
Hochzit;79;13;Fässel
Hochzit;79;14;vun
Hochzit;79;15;200
Hochzit;79;16;Liter
Hochzit;79;17;Wisswinn
Hochzit;79;18;gebrocht
Hochzit;79;19;g’hett
Hochzit;79;20;,
Hochzit;79;21;vun
Hochzit;79;22;dem
Hochzit;79;23;Taylor
Hochzit;79;24;Blankenhorn
Hochzit;79;25;,
Hochzit;79;26;so
Hochzit;79;27;dàss
Hochzit;79;28;des
Hochzit;79;29;Koschbàre
Hochzit;79;30;Getränk
Hochzit;79;31;e
Hochzit;79;32;bissel
Hochzit;79;33;ruehje
Hochzit;79;34;het
Hochzit;79;35;kenne
Hochzit;79;36;bevor
Hochzit;79;37;m‘rs
Hochzit;79;38;serviert
Hochzit;79;39;het
Hochzit;79;40;.
Hochzit;80;1;D’
Hochzit;80;2;Fàmilie
Hochzit;80;3;vun
Hochzit;80;4;de
Hochzit;80;5;Hochzittere
Hochzit;80;6;,
Hochzit;80;7;miner
Hochzit;80;8;Groβvàdder
Hochzit;80;9;àlso
Hochzit;80;10;,
Hochzit;80;11;het
Hochzit;80;12;schun
Hochzit;80;13;im
Hochzit;80;14;Herbscht
Hochzit;80;15;e
Hochzit;80;16;Fàss
Hochzit;80;17;vun
Hochzit;80;18;200
Hochzit;80;19;Liter
Hochzit;80;20;Rotwinn
Hochzit;80;21;uf
Hochzit;80;22;d’
Hochzit;80;23;Sit
Hochzit;80;24;g’stellt
Hochzit;80;25;g’hett
Hochzit;80;26;,
Hochzit;80;27;de
Hochzit;80;28;595
Hochzit;80;29;Oberlin
Hochzit;80;30;,
Hochzit;80;31;dem
Hochzit;80;32;er
Hochzit;80;33;noch
Hochzit;80;34;e
Hochzit;80;35;bissel
Hochzit;80;36;Ersteiner
Hochzit;80;37;Sunne
Hochzit;80;38;mitgän
Hochzit;80;39;het
Hochzit;80;40;bi
Hochzit;80;41;de
Hochzit;80;42;Veràrweitung
Hochzit;80;43;so
Hochzit;80;44;dàss
Hochzit;80;45;siner
Hochzit;80;46;Alkoholgehàlt
Hochzit;80;47;um
Hochzit;80;48;e
Hochzit;80;49;Gràd
Hochzit;80;50;oder
Hochzit;80;51;zwei
Hochzit;80;52;höher
Hochzit;80;53;worre
Hochzit;80;54;n’isch
Hochzit;80;55;.
Hochzit;81;1;Also
Hochzit;81;2;het
Hochzit;81;3;m
Hochzit;81;4;’r
Hochzit;81;5;400
Hochzit;81;6;Liter
Hochzit;81;7;Winn
Hochzit;81;8;bereit
Hochzit;81;9;g’stellt
Hochzit;81;10;g’hett
Hochzit;81;11;!
Hochzit;82;1;Getrunke
Hochzit;82;2;isch
Hochzit;82;3;nàdierli
Hochzit;82;4;nit
Hochzit;82;5;àlles
Hochzit;82;6;worre
Hochzit;82;7;,
Hochzit;82;8;àwer
Hochzit;82;9;wie
Hochzit;82;10;g’sààt
Hochzit;82;11;,
Hochzit;82;12;blàmiere
Hochzit;82;13;het
Hochzit;82;14;sich
Hochzit;82;15;niemes
Hochzit;82;16;welle
Hochzit;82;17;…
Hochzit;83;1;Do
Hochzit;83;2;luej
Hochzit;83;3;,
Hochzit;83;4;d’
Hochzit;83;5;Erschte
Hochzit;83;6;kumme
Hochzit;83;7;schunn
Hochzit;83;8;.
Hochzit;84;1;Es
Hochzit;84;2;isch
Hochzit;84;3;9
Hochzit;84;4;Ühr
Hochzit;84;5;vorbei
Hochzit;84;6;.
Hochzit;85;1;Es
Hochzit;85;2;sin
Hochzit;85;3;die
Hochzit;85;4;vun
Hochzit;85;5;Schilige
Hochzit;85;6;wie
Hochzit;85;7;mitem
Hochzit;85;8;Zug
Hochzit;85;9;kumme
Hochzit;85;10;sin
Hochzit;85;11;.
Hochzit;86;1;M
Hochzit;86;2;’r
Hochzit;86;3;fiehrt
Hochzit;86;4;se
Hochzit;86;5;nin
Hochzit;86;6;,
Hochzit;86;7;àwer
Hochzit;86;8;nit
Hochzit;86;9;in
Hochzit;86;10;d’
Hochzit;86;11;Stub
Hochzit;86;12;oder
Hochzit;86;13;in
Hochzit;86;14;d’
Hochzit;86;15;Kiche
Hochzit;86;16;wo
Hochzit;86;17;se
Hochzit;86;18;numme
Hochzit;86;19;im
Hochzit;86;20;Wäj
Hochzit;86;21;g’stànde
Hochzit;86;22;wärde
Hochzit;86;23;,
Hochzit;86;24;naan
Hochzit;86;25;,
Hochzit;86;26;sie
Hochzit;86;27;wäre
Hochzit;86;28;in
Hochzit;86;29;d’
Hochzit;86;30;Kàmmer
Hochzit;86;31;g’fiehrt
Hochzit;86;32;,
Hochzit;86;33;rechts
Hochzit;86;34;,
Hochzit;86;35;glich
Hochzit;86;36;nochem
Hochzit;86;37;Ingàng
Hochzit;86;38;.
Hochzit;87;1;D’
Hochzit;87;2;Kàmmer
Hochzit;87;3;isch
Hochzit;87;4;üsg’ruemt
Hochzit;87;5;worre
Hochzit;87;6;so
Hochzit;87;7;dàss
Hochzit;87;8;die
Hochzit;87;9;gelàdene
Hochzit;87;10;Gäscht
Hochzit;87;11;ihri
Hochzit;87;12;Kleider
Hochzit;87;13;dert
Hochzit;87;14;unterbringe
Hochzit;87;15;kenne
Hochzit;87;16;.
Hochzit;88;1;M
Hochzit;88;2;’r
Hochzit;88;3;het
Hochzit;88;4;àn
Hochzit;88;5;àlles
Hochzit;88;6;gedenkt
Hochzit;88;7;.
Hochzit;89;1;Dànn
Hochzit;89;2;kumme
Hochzit;89;3;die
Hochzit;89;4;vun
Hochzit;89;5;Schofhof
Hochzit;89;6;.
Hochzit;90;1;Sie
Hochzit;90;2;kumme
Hochzit;90;3;mit
Hochzit;90;4;ihre
Hochzit;90;5;vélos
Hochzit;90;6;!
Hochzit;91;1;Bi
Hochzit;91;2;dem
Hochzit;91;3;Söiwetter
Hochzit;91;4;!
Hochzit;92;1;Awer
Hochzit;92;2;wie
Hochzit;92;3;hätte
Hochzit;92;4;se
Hochzit;92;5;denn
Hochzit;92;6;sunscht
Hochzit;92;7;kumme
Hochzit;92;8;sotte
Hochzit;92;9;,
Hochzit;92;10;es
Hochzit;92;11;gibt
Hochzit;92;12;ken
Hochzit;92;13;ànderes
Hochzit;92;14;Trànsportmittel
Hochzit;92;15;un
Hochzit;92;16;die
Hochzit;92;17;pààr
Hochzit;92;18;Trepfle
Hochzit;92;19;…
Hochzit;93;1;jo
Hochzit;93;2;,
Hochzit;93;3;do
Hochzit;93;4;het
Hochzit;93;5;m
Hochzit;93;6;’r
Hochzit;93;7;schun
Hochzit;93;8;gànz
Hochzit;93;9;ànderi
Hochzit;93;10;Sàche
Hochzit;93;11;mitgemàcht
Hochzit;93;12;,
Hochzit;93;13;nit
Hochzit;93;14;wohr
Hochzit;93;15;~
Hochzit;94;1;Noch
Hochzit;94;2;un
Hochzit;94;3;noch
Hochzit;94;4;fillt
Hochzit;94;5;sich
Hochzit;94;6;de
Hochzit;94;7;Hoft
Hochzit;94;8;mit
Hochzit;94;9;schwàrze
Hochzit;94;10;Bàrbli
Hochzit;94;11;.
Hochzit;95;1;D’
Hochzit;95;2;Gäscht
Hochzit;95;3;,
Hochzit;95;4;meischtens
Hochzit;95;5;üssem
Hochzit;95;6;Dorf
Hochzit;95;7;,
Hochzit;95;8;kumme
Hochzit;95;9;im
Hochzit;95;10;schwàrze
Hochzit;95;11;Sunndààkleid
Hochzit;95;12;,
Hochzit;95;13;mit
Hochzit;95;14;wissem
Hochzit;95;15;Hembd
Hochzit;95;16;,
Hochzit;95;17;schwàrzi
Hochzit;95;18;Kràwàtt
Hochzit;95;19;fer
Hochzit;95;20;d’
Hochzit;95;21;Männer
Hochzit;95;22;,
Hochzit;95;23;un
Hochzit;95;24;d’
Hochzit;95;25;Fraue
Hochzit;95;26;sin
Hochzit;95;27;im
Hochzit;95;28;schwàrze
Hochzit;95;29;Rock
Hochzit;95;30;,
Hochzit;95;31;unte
Hochzit;95;32;drunter
Hochzit;95;33;e
Hochzit;95;34;neijes
Hochzit;95;35;,
Hochzit;95;36;wisses
Hochzit;95;37;Bliesel
Hochzit;95;38;,
Hochzit;95;39;un
Hochzit;95;40;mitem
Hochzit;95;41;e
Hochzit;95;42;lichte
Hochzit;95;43;Mäntele
Hochzit;95;44;owe
Hochzit;95;45;driwwer
Hochzit;95;46;weil
Hochzit;95;47;jo
Hochzit;95;48;nit
Hochzit;95;49;wàrm
Hochzit;95;50;isch
Hochzit;95;51;àn
Hochzit;95;52;dem
Hochzit;95;53;Dienschdààmorje
Hochzit;95;54;.
Hochzit;96;1;E
Hochzit;96;2;pààr
Hochzit;96;3;ältere
Hochzit;96;4;Fraue
Hochzit;96;5;kumme
Hochzit;96;6;noch
Hochzit;96;7;im
Hochzit;96;8;tràditionelle
Hochzit;96;9;,
Hochzit;96;10;schwàrze
Hochzit;96;11;„
Hochzit;96;12;Gàsseweck
Hochzit;96;13;“
Hochzit;96;14;,
Hochzit;96;15;mit
Hochzit;96;16;Bliemle
Hochzit;96;17;g’stickt
Hochzit;96;18;uf
Hochzit;96;19;de
Hochzit;96;20;Bruscht
Hochzit;96;21;un
Hochzit;96;22;bis
Hochzit;96;23;unter
Hochzit;96;24;de
Hochzit;96;25;Bàrt
Hochzit;96;26;zügeknepft
Hochzit;96;27;.
Hochzit;97;1;Jetz
Hochzit;97;2;wäre
Hochzit;97;3;schun
Hochzit;97;4;d’
Hochzit;97;5;“
Hochzit;97;6;Streissle
Hochzit;97;7;“
Hochzit;97;8;verteilt
Hochzit;97;9;,
Hochzit;97;10;die
Hochzit;97;11;Bliemle
Hochzit;97;12;,
Hochzit;97;13;wiss
Hochzit;97;14;wie
Hochzit;97;15;de
Hochzit;97;16;Hochzittere
Hochzit;97;17;ihre
Hochzit;97;18;Rock
Hochzit;97;19;,
Hochzit;97;20;die
Hochzit;97;21;m
Hochzit;97;22;’r
Hochzit;97;23;entweder
Hochzit;97;24;ins
Hochzit;97;25;Knopfloch
Hochzit;97;26;g’steckt
Hochzit;97;27;het
Hochzit;97;28;oder
Hochzit;97;29;ins
Hochzit;97;30;Bruschtsäckel
Hochzit;97;31;vum
Hochzit;97;32;Fràck
Hochzit;97;33;,
Hochzit;97;34;un
Hochzit;97;35;schunn
Hochzit;97;36;,
Hochzit;97;37;ohne
Hochzit;97;38;dàss
Hochzit;97;39;jemes
Hochzit;97;40;ebbs
Hochzit;97;41;g’sààt
Hochzit;97;42;het
Hochzit;97;43;,
Hochzit;97;44;duet
Hochzit;97;45;sich
Hochzit;97;46;de
Hochzit;97;47;Hochzittszug
Hochzit;97;48;ufstelle
Hochzit;97;49;.
Hochzit;98;1;D’
Hochzit;98;2;Hochzittere
Hochzit;98;3;isch
Hochzit;98;4;do
Hochzit;98;5;,
Hochzit;98;6;sie
Hochzit;98;7;stràhlt
Hochzit;98;8;iwer
Hochzit;98;9;’s
Hochzit;98;10;gànze
Hochzit;98;11;G’sicht
Hochzit;98;12;,
Hochzit;98;13;es
Hochzit;98;14;isch
Hochzit;98;15;e
Hochzit;98;16;Pràcht
Hochzit;98;17;fer
Hochzit;98;18;se
Hochzit;98;19;ànzelueje
Hochzit;98;20;in
Hochzit;98;21;ihrem
Hochzit;98;22;wisse
Hochzit;98;23;Hochzittskleid
Hochzit;98;24;.
Hochzit;99;1;De
Hochzit;99;2;Schleier
Hochzit;99;3;ufem
Hochzit;99;4;Kopf
Hochzit;99;5;bedeckt
Hochzit;99;6;vornehm
Hochzit;99;7;ihri
Hochzit;99;8;schwàrze
Hochzit;99;9;,
Hochzit;99;10;zeruckg’strählte
Hochzit;99;11;Hoor
Hochzit;99;12;,
Hochzit;99;13;de
Hochzit;99;14;Hochzittsstrüss
Hochzit;99;15;in
Hochzit;99;16;ihre
Hochzit;99;17;Hànd
Hochzit;99;18;bliehjt
Hochzit;99;19;wie
Hochzit;99;20;d’
Hochzit;99;21;Auje
Hochzit;99;22;vum
Hochzit;99;23;Hochzitter
Hochzit;99;24;in
Hochzit;99;25;sinem
Hochzit;99;26;neije
Hochzit;99;27;Kleid
Hochzit;99;28;,
Hochzit;99;29;mit
Hochzit;99;30;de
Hochzit;99;31;pàssende
Hochzit;99;32;Kràwàtt
Hochzit;99;33;,
Hochzit;99;34;mit
Hochzit;99;35;sine
Hochzit;99;36;Hàndschueh
Hochzit;99;37;ààn
Hochzit;99;38;un
Hochzit;99;39;mit
Hochzit;99;40;sinem
Hochzit;99;41;najelneije
Hochzit;99;42;Huet
Hochzit;99;43;uffem
Hochzit;99;44;Kopf
Hochzit;99;45;.
Hochzit;100;1;Sie
Hochzit;100;2;sin
Hochzit;100;3;scheen
Hochzit;100;4;,
Hochzit;100;5;die
Hochzit;100;6;zwei
Hochzit;100;7;,
Hochzit;100;8;e
Hochzit;100;9;scheenes
Hochzit;100;10;Pärel
Hochzit;100;11;,
Hochzit;100;12;sie
Hochzit;100;13;pàsse
Hochzit;100;14;zàmme
Hochzit;100;15;.
Hochzit;101;1;Schunn
Hochzit;101;2;ruefe
Hochzit;101;3;d’
Hochzit;101;4;Glocke
Hochzit;101;5;,
Hochzit;101;6;es
Hochzit;101;7;isch
Hochzit;101;8;Zit
Hochzit;101;9;fer
Hochzit;101;10;sich
Hochzit;101;11;uf
Hochzit;101;12;de
Hochzit;101;13;Wäj
Hochzit;101;14;ze
Hochzit;101;15;màche
Hochzit;101;16;wenn
Hochzit;101;17;m
Hochzit;101;18;’r
Hochzit;101;19;in
Hochzit;101;20;de
Hochzit;101;21;Zit
Hochzit;101;22;in
Hochzit;101;23;de
Hochzit;101;24;Kirch
Hochzit;101;25;ànkumme
Hochzit;101;26;will
Hochzit;101;27;un
Hochzit;101;28;a
Hochzit;101;29;nitt
Hochzit;101;30;die
Hochzit;101;31;Wunderfitzige
Hochzit;101;32;wàrte
Hochzit;101;33;màche
Hochzit;101;34;will
Hochzit;101;35;wie
Hochzit;101;36;rüss
Hochzit;101;37;uf
Hochzit;101;38;d’
Hochzit;101;39;Stroβ
Hochzit;101;40;sin
Hochzit;101;41;fer
Hochzit;101;42;d’
Hochzit;101;43;Hochzit
Hochzit;101;44;ze
Hochzit;101;45;lueje
Hochzit;101;46;.
Hochzit;102;1;„
Hochzit;102;2;Ja
Hochzit;102;3;wàs
Hochzit;102;4;isch
Hochzit;102;5;,
Hochzit;102;6;uf
Hochzit;102;7;wàs
Hochzit;102;8;wàrte
Hochzit;102;9;n
Hochzit;102;10;’r
Hochzit;102;11;,
Hochzit;102;12;de
Hochzit;102;13;Herr
Hochzit;102;14;Pfàrrer
Hochzit;102;15;wurd
Hochzit;102;16;ungeduldi
Hochzit;102;17;,
Hochzit;102;18;hop
Hochzit;102;19;,
Hochzit;102;20;es
Hochzit;102;21;geht
Hochzit;102;22;los
Hochzit;102;23;!
Hochzit;103;1;“
Hochzit;104;1;E
Hochzit;104;2;gnädiger
Hochzit;104;3;Himmel
Hochzit;104;4;erlaubt
Hochzit;104;5;im
Hochzit;104;6;e
Hochzit;104;7;Sunnestràhl
Hochzit;104;8;die
Hochzit;104;9;gröj
Hochzit;104;10;Deck
Hochzit;104;11;durchzebreche
Hochzit;104;12;wie
Hochzit;104;13;’s
Hochzit;104;14;Dorf
Hochzit;104;15;züdeckt
Hochzit;104;16;un
Hochzit;104;17;de
Hochzit;104;18;wisse
Hochzit;104;19;Schleier
Hochzit;104;20;vun
Hochzit;104;21;de
Hochzit;104;22;Hochzittere
Hochzit;104;23;ze
Hochzit;104;24;streichle
Hochzit;104;25;im
Hochzit;104;26;Moment
Hochzit;104;27;wo
Hochzit;104;28;d’
Hochzit;104;29;Hochzitt
Hochzit;104;30;,
Hochzit;104;31;fierlich
Hochzit;104;32;wie
Hochzit;104;33;e
Hochzit;104;34;Prozession
Hochzit;104;35;,
Hochzit;104;36;de
Hochzit;104;37;Hoft
Hochzit;104;38;verlosst
Hochzit;104;39;,
Hochzit;104;40;im
Hochzit;104;41;e
Hochzit;104;42;hin
Hochzit;104;43;un
Hochzit;104;44;herwiege
Hochzit;104;45;vun
Hochzit;104;46;schwàrze
Hochzit;104;47;Hiet
Hochzit;104;48;.
Hochzit;105;1;Wenn
Hochzit;105;2;e
Hochzit;105;3;Sperwer
Hochzit;105;4;üssem
Hochzit;105;5;Dàsselberg
Hochzit;105;6;rüssg’floeje
Hochzit;105;7;wärd
Hochzit;105;8;,
Hochzit;105;9;hätt
Hochzit;105;10;er
Hochzit;105;11;e
Hochzit;105;12;làngi
Hochzit;105;13;,
Hochzit;105;14;schwàrzi
Hochzit;105;15;Raup
Hochzit;105;16;g’sähn
Hochzit;105;17;wie
Hochzit;105;18;sich
Hochzit;105;19;làngsàm
Hochzit;105;20;,
Hochzit;105;21;uf
Hochzit;105;22;de
Hochzit;105;23;nàsse
Hochzit;105;24;Stroβ
Hochzit;105;25;furtbewejt
Hochzit;105;26;,
Hochzit;105;27;àwer
Hochzit;105;28;de
Hochzit;105;29;Himmel
Hochzit;105;30;het
Hochzit;105;31;sich
Hochzit;105;32;zügemàcht
Hochzit;105;33;un
Hochzit;105;34;es
Hochzit;105;35;het
Hochzit;105;36;widder
Hochzit;105;37;ànfànge
Hochzit;105;38;niessle
Hochzit;105;39;.
Hochzit;106;1;Ellaan
Hochzit;106;2;,
Hochzit;106;3;e
Hochzit;106;4;Pärel
Hochzit;106;5;Durteldììwle
Hochzit;106;6;isch
Hochzit;106;7;iwwer
Hochzit;106;8;die
Hochzit;106;9;Kolonn
Hochzit;106;10;g’flöje
Hochzit;106;11;.
Hochzit;107;1;D’
Hochzit;107;2;Köche
Hochzit;107;3;,
Hochzit;107;4;uf
Hochzit;107;5;de
Hochzit;107;6;Stàffel
Hochzit;107;7;,
Hochzit;107;8;in
Hochzit;107;9;ihrem
Hochzit;107;10;wisse
Hochzit;107;11;Schurz
Hochzit;107;12;,
Hochzit;107;13;het
Hochzit;107;14;de
Hochzit;107;15;Hochzitter
Hochzit;107;16;wie
Hochzit;107;17;àm
Hochzit;107;18;End
Hochzit;107;19;vum
Hochzit;107;20;Hochzittszug
Hochzit;107;21;geloffe
Hochzit;107;22;n’isch
Hochzit;107;23;,
Hochzit;107;24;mitere
Hochzit;107;25;scherzhàfte
Hochzit;107;26;Bemerikung
Hochzit;107;27;noch
Hochzit;107;28;emol
Hochzit;107;29;g’foppt
Hochzit;107;30;POINT_VIRGULE
Hochzit;107;31;„
Hochzit;107;32;jetzt
Hochzit;107;33;isch
Hochzit;107;34;rum
Hochzit;107;35;mitem
Hochzit;107;36;scheene
Hochzit;107;37;Läwe
Hochzit;107;38;,
Hochzit;107;39;rum
Hochzit;107;40;mit
Hochzit;107;41;de
Hochzit;107;42;scheene
Hochzit;107;43;Zitt
Hochzit;107;44;…
Hochzit;108;1;!
Hochzit;109;1;“
Hochzit;109;2;Es
Hochzit;109;3;isch
Hochzit;109;4;nàdierli
Hochzit;109;5;e
Hochzit;109;6;Scherz
Hochzit;109;7;gewänn
Hochzit;109;8;,
Hochzit;109;9;so
Hochzit;109;10;àlt
Hochzit;109;11;wie
Hochzit;109;12;d’
Hochzit;109;13;Menschheit
Hochzit;109;14;un
Hochzit;109;15;de
Hochzit;109;16;Hochzitter
Hochzit;109;17;het
Hochzit;109;18;’s
Hochzit;109;19;a
Hochzit;109;20;e
Hochzit;109;21;so
Hochzit;109;22;ufgenumme
Hochzit;109;23;,
Hochzit;109;24;er
Hochzit;109;25;het
Hochzit;109;26;gewisst
Hochzit;109;27;,
Hochzit;109;28;dàss
Hochzit;109;29;die
Hochzit;109;30;pààr
Hochzit;109;31;Werter
Hochzit;109;32;ihne
Hochzit;109;33;brühige
Hochzit;109;34;solle
Hochzit;109;35;,
Hochzit;109;36;un
Hochzit;109;37;au
Hochzit;109;38;dàss
Hochzit;109;39;d’
Hochzit;109;40;Köche
Hochzit;109;41;’s
Hochzit;109;42;Heft
Hochzit;109;43;fescht
Hochzit;109;44;im
Hochzit;109;45;Griff
Hochzit;109;46;het
Hochzit;109;47;.
Hochzit;110;1;E
Hochzit;110;2;delikàter
Hochzit;110;3;Duft
Hochzit;110;4;vun
Hochzit;110;5;Suppefleisch
Hochzit;110;6;isch
Hochzit;110;7;mitgànge
Hochzit;110;8;bis
Hochzit;110;9;àns
Hochzit;110;10;Eck
Hochzit;110;11;vun
Hochzit;110;12;de
Hochzit;110;13;Stroβ
Hochzit;110;14;.
Hochzit;111;1;Obwohl
Hochzit;111;2;’s
Hochzit;111;3;Wetter
Hochzit;111;4;unfrindlich
Hochzit;111;5;isch
Hochzit;111;6;,
Hochzit;111;7;hàn
Hochzit;111;8;sich
Hochzit;111;9;e
Hochzit;111;10;pààr
Hochzit;111;11;Wunderfitzige
Hochzit;111;12;üs
Hochzit;111;13;de
Hochzit;111;14;Hieser
Hochzit;111;15;getröjt
Hochzit;111;16;POINT_VIRGULE
Hochzit;111;17;sie
Hochzit;111;18;stütze
Hochzit;111;19;sich
Hochzit;111;20;uf
Hochzit;111;21;’s
Hochzit;111;22;Hofdor
Hochzit;111;23;,
Hochzit;111;24;mànchi
Hochzit;111;25;lehne
Hochzit;111;26;sich
Hochzit;111;27;mitem
Hochzit;111;28;Buckel
Hochzit;111;29;gàje
Hochzit;111;30;d’
Hochzit;111;31;Hüswànd
Hochzit;111;32;um
Hochzit;111;33;e
Hochzit;111;34;bissel
Hochzit;111;35;Schutz
Hochzit;111;36;se
Hochzit;111;37;sueche
Hochzit;111;38;POINT_VIRGULE
Hochzit;111;39;sie
Hochzit;111;40;welle
Hochzit;111;41;d’
Hochzit;111;42;Hochzittere
Hochzit;111;43;bewundere
Hochzit;111;44;,
Hochzit;111;45;de
Hochzit;111;46;jung
Hochzit;111;47;Hochzitter
Hochzit;111;48;,
Hochzit;111;49;d’
Hochzit;111;50;Fàmilie
Hochzit;111;51;,
Hochzit;111;52;d’
Hochzit;111;53;Gäscht
Hochzit;111;54;,
Hochzit;111;55;àwer
Hochzit;111;56;sie
Hochzit;111;57;sin
Hochzit;111;58;a
Hochzit;111;59;do
Hochzit;111;60;fer
Hochzit;111;61;ze
Hochzit;111;62;kritisiere
Hochzit;111;63;,
Hochzit;111;64;wie
Hochzit;111;65;zuem
Hochzit;111;66;Beispiel
Hochzit;111;67;denne
Hochzit;111;68;Huet
Hochzit;111;69;wie
Hochzit;111;70;nit
Hochzit;111;71;zuem
Hochzit;111;72;Màntel
Hochzit;111;73;vun
Hochzit;111;74;de
Hochzit;111;75;Rosa
Hochzit;111;76;pàsse
Hochzit;111;77;duet
Hochzit;111;78;,
Hochzit;111;79;oder
Hochzit;111;80;im
Hochzit;111;81;Louis
Hochzit;111;82;sin
Hochzit;111;83;Kleid
Hochzit;111;84;wie
Hochzit;111;85;er
Hochzit;111;86;schun
Hochzit;111;87;vor
Hochzit;111;88;zwànzig
Hochzit;111;89;Johr
Hochzit;111;90;bi
Hochzit;111;91;sinere
Hochzit;111;92;Hochzitt
Hochzit;111;93;getraawe
Hochzit;111;94;het
Hochzit;111;95;un
Hochzit;111;96;jetz
Hochzit;111;97;ze
Hochzit;111;98;eng
Hochzit;111;99;worre
Hochzit;111;100;n’isch
Hochzit;111;101;,
Hochzit;111;102;sie
Hochzit;111;103;bemerike
Hochzit;111;104;e
Hochzit;111;105;jedi
Hochzit;111;106;Kleinigkeit
Hochzit;111;107;,
Hochzit;111;108;beànstànde
Hochzit;111;109;àlles
Hochzit;111;110;,
Hochzit;111;111;àwer
Hochzit;111;112;des
Hochzit;111;113;g’heert
Hochzit;111;114;dezü
Hochzit;111;115;,
Hochzit;111;116;des
Hochzit;111;117;isch
Hochzit;111;118;schun
Hochzit;111;119;immer
Hochzit;111;120;so
Hochzit;111;121;gewänn
Hochzit;111;122;,
Hochzit;111;123;kaaner
Hochzit;111;124;duet
Hochzit;111;125;sich
Hochzit;111;126;do
Hochzit;111;127;drààn
Hochzit;111;128;steere
Hochzit;111;129;.
Hochzit;112;1;Mànchmol
Hochzit;112;2;,
Hochzit;112;3;hinterem
Hochzit;112;4;e
Hochzit;112;5;Fenschter
Hochzit;112;6;,
Hochzit;112;7;zieht
Hochzit;112;8;e
Hochzit;112;9;Hànd
Hochzit;112;10;’s
Hochzit;112;11;Fenschterdiechel
Hochzit;112;12;zeruck
Hochzit;112;13;un
Hochzit;112;14;e
Hochzit;112;15;àlter
Hochzit;112;16;Kopf
Hochzit;112;17;klebt
Hochzit;112;18;sich
Hochzit;112;19;gàje
Hochzit;112;20;d’
Hochzit;112;21;Schièb
Hochzit;112;22;,
Hochzit;112;23;luejt
Hochzit;112;24;wie
Hochzit;112;25;die
Hochzit;112;26;„
Hochzit;112;27;Jugend
Hochzit;112;28;“
Hochzit;112;29;vorbei
Hochzit;112;30;zieht
Hochzit;112;31;,
Hochzit;112;32;sifzt
Hochzit;112;33;gànz
Hochzit;112;34;tief
Hochzit;112;35;,
Hochzit;112;36;läjt
Hochzit;112;37;e
Hochzit;112;38;pààr
Hochzit;112;39;wissi
Hochzit;112;40;Locke
Hochzit;112;41;zerächt
Hochzit;112;42;,
Hochzit;112;43;un
Hochzit;112;44;setz
Hochzit;112;45;sich
Hochzit;112;46;widder
Hochzit;112;47;näwe
Hochzit;112;48;de
Hochzit;112;49;Ofe
Hochzit;112;50;,
Hochzit;112;51;begleit
Hochzit;112;52;vun
Hochzit;112;53;de
Hochzit;112;54;Andenke
Hochzit;112;55;üs
Hochzit;112;56;Licht
Hochzit;112;57;un
Hochzit;112;58;Schàtte
Hochzit;112;59;die
Hochzit;112;60;erscht
Hochzit;112;61;àm
Hochzit;112;62;Dàà
Hochzit;112;63;vum
Hochzit;112;64;Tod
Hochzit;112;65;g’löscht
Hochzit;112;66;wäre
Hochzit;112;67;.
Hochzit;113;1;Un
Hochzit;113;2;d’
Hochzit;113;3;Hochzitt
Hochzit;113;4;isch
Hochzit;113;5;vor
Hochzit;113;6;àndere
Hochzit;113;7;Höft
Hochzit;113;8;vorbeigànge
Hochzit;113;9;,
Hochzit;113;10;vor
Hochzit;113;11;àndere
Hochzit;113;12;Fenschter
Hochzit;113;13;,
Hochzit;113;14;àwwer
Hochzit;113;15;die
Hochzit;113;16;àlte
Hochzit;113;17;Köpf
Hochzit;113;18;hinte
Hochzit;113;19;drààn
Hochzit;113;20;hàn
Hochzit;113;21;immer
Hochzit;113;22;die
Hochzit;113;23;sälwe
Hochzit;113;24;,
Hochzit;113;25;tiefe
Hochzit;113;26;Fàlte
Hochzit;113;27;g’hett
Hochzit;113;28;un
Hochzit;113;29;ihri
Hochzit;113;30;Brischt
Hochzit;113;31;hàn
Hochzit;113;32;immer
Hochzit;113;33;de
Hochzit;113;34;sälb
Hochzit;113;35;Siftzer
Hochzit;113;36;vun
Hochzit;113;37;sich
Hochzit;113;38;gän
Hochzit;113;39;.
Hochzit;114;1;Un
Hochzit;114;2;d’
Hochzit;114;3;Männer
Hochzit;114;4;im
Hochzit;114;5;Hochzittszug
Hochzit;114;6;hàn
Hochzit;114;7;àlli
Hochzit;114;8;d’
Hochzit;114;9;sälwe
Hochzit;114;10;Sorje
Hochzit;114;11;g’hett
Hochzit;114;12;mit
Hochzit;114;13;ihrem
Hochzit;114;14;g’stärickte
Hochzit;114;15;wisse
Hochzit;114;16;Hembderkraawe
Hochzit;114;17;wie
Hochzit;114;18;se
Hochzit;114;19;g’hindert
Hochzit;114;20;het
Hochzit;114;21;ihre
Hochzit;114;22;Kopf
Hochzit;114;23;ze
Hochzit;114;24;dräje
Hochzit;114;25;un
Hochzit;114;26;d’
Hochzit;114;27;Fraue
Hochzit;114;28;hàn
Hochzit;114;29;àlli
Hochzit;114;30;uf
Hochzit;114;31;d’
Hochzit;114;32;Zähn
Hochzit;114;33;gebisse
Hochzit;114;34;weil
Hochzit;114;35;ihri
Hochzit;114;36;neije
Hochzit;114;37;Schueh
Hochzit;114;38;e
